fileExtracted,Color0,Color2,Color4,Color8,relevante,topic_covid,topic_econ,delta,omicron,alza_casos,baja_casos,R0,R0_2,R0_4,R0_8,lugar
709_COVID+Guerrero,1.0,3.0,4.0,3.0,10.0,0.13513873852271524,0.08860708923341547,3,0,14,19,7.0,7.0,18.200000000000003,25.2,Guerrero
70_COVID+Baja+California,4.0,4.0,3.0,3.0,10.5,0.35300732344186597,0.09196109609545464,1,0,9,21,7.0,28.0,28.0,22.400000000000002,Baja_California
710_COVID+Guerrero,1.0,1.0,3.0,4.0,9.0,0.13513873852271524,0.08860708923341547,8,0,11,12,7.0,7.0,7.0,18.200000000000003,Guerrero
711_COVID+Guerrero,1.0,1.0,1.0,1.0,11.0,0.13513873852271524,0.2091759725651218,1,0,2,10,7.0,7.0,7.0,7.0,Guerrero
712_COVID+Guerrero,1.0,1.0,1.0,1.0,9.0,0.10315575568303066,0.15576462348795667,2,0,1,2,7.0,7.0,7.0,7.0,Guerrero
713_COVID+Guerrero,1.0,1.0,1.0,1.0,9.0,0.0,0.19893312637496421,2,0,1,5,7.0,7.0,7.0,7.0,Guerrero
714_COVID+Guerrero,1.0,1.0,1.0,1.0,9.0,0.0,0.10697203027950959,2,1,4,5,10.0,10.0,10.0,10.0,Guerrero
715_COVID+Guerrero,1.0,3.0,4.0,3.0,10.0,0.2275184071416958,0.1166899365211046,6,0,12,14,7.0,7.0,18.200000000000003,25.2,Guerrero
716_COVID+Guerrero,1.0,1.0,1.0,4.0,10.0,0.13513873852271524,0.09531510295749379,3,0,5,13,7.0,7.0,7.0,7.0,Guerrero
717_COVID+Guerrero,1.0,1.0,1.0,3.0,8.0,0.09868862321733927,0.16675646316711965,2,0,3,7,7.0,7.0,7.0,7.0,Guerrero
718_COVID+Guerrero,1.0,1.0,1.0,3.0,7.5,0.13513873852271524,0.08860708923341547,0,0,2,8,2.5,2.5,2.5,2.5,Guerrero
719_COVID+Guerrero,1.0,1.0,1.0,1.0,12.0,0.09868862321733927,0.08860708923341547,15,1,2,8,10.0,10.0,10.0,10.0,Guerrero
71_COVID+Baja+California,3.0,2.0,2.0,2.0,12.0,0.23829449420574592,0.14477278380879371,1,0,7,20,7.0,21.0,15.400000000000002,14.700000000000001,Baja_California
720_COVID+Guerrero,1.0,1.0,1.0,1.0,10.0,0.0,0.16906819918580493,2,0,2,7,7.0,7.0,7.0,7.0,Guerrero
721_COVID+Hidalgo,4.0,3.0,2.0,3.0,8.5,0.13513873852271524,0.044303544616707734,0,0,5,9,2.5,10.0,8.0,5.750000000000001,Hidalgo
722_COVID+Hidalgo,4.0,4.0,4.0,3.0,6.5,0.13513873852271524,0.08860708923341547,0,0,9,22,2.5,10.0,10.0,10.0,Hidalgo
723_COVID+Hidalgo,4.0,4.0,3.0,2.0,9.0,0.1399529164689923,0.08860708923341547,0,0,5,9,2.5,10.0,10.0,8.0,Hidalgo
724_COVID+Hidalgo,4.0,4.0,4.0,3.0,7.0,0.13513873852271524,0.10697203027950959,0,0,7,12,2.5,10.0,10.0,10.0,Hidalgo
725_COVID+Hidalgo,4.0,3.0,3.0,4.0,8.0,0.18132857283220552,0.08860708923341547,0,0,10,16,2.5,10.0,8.0,7.750000000000002,Hidalgo
726_COVID+Hidalgo,4.0,3.0,3.0,3.0,8.0,0.13513873852271524,0.08860708923341547,0,0,5,8,2.5,10.0,8.0,7.750000000000002,Hidalgo
727_COVID+Hidalgo,4.0,3.0,2.0,1.0,9.0,0.11804240406409491,0.08860708923341547,3,0,4,10,7.0,28.0,22.400000000000002,16.1,Hidalgo
728_COVID+Hidalgo,4.0,4.0,3.0,3.0,9.0,0.13513873852271524,0.08860708923341547,0,0,4,10,2.5,10.0,10.0,8.0,Hidalgo
729_COVID+Hidalgo,4.0,4.0,3.0,4.0,8.0,0.13513873852271524,0.09531510295749379,0,0,6,14,2.5,10.0,10.0,8.0,Hidalgo
72_COVID+Baja+California,3.0,3.0,3.0,2.0,8.0,0.23382736174005453,0.19051766062291497,0,0,5,17,2.5,7.5,7.500000000000001,7.500000000000001,Baja_California
730_COVID+Hidalgo,4.0,4.0,4.0,4.0,7.0,0.13513873852271524,0.09531510295749379,0,0,8,14,2.5,10.0,10.0,10.0,Hidalgo
731_COVID+Hidalgo,4.0,3.0,2.0,3.0,9.0,0.0,0.08860708923341547,0,0,3,9,2.5,10.0,8.0,5.750000000000001,Hidalgo
732_COVID+Hidalgo,4.0,3.0,4.0,4.0,6.5,0.13513873852271524,0.08860708923341547,0,0,14,15,2.5,10.0,8.0,9.75,Hidalgo
733_COVID+Hidalgo,3.0,4.0,4.0,3.0,7.0,0.13513873852271524,0.08860708923341547,0,0,4,9,2.5,7.5,9.5,9.75,Hidalgo
734_COVID+Hidalgo,3.0,3.0,3.0,3.0,7.0,0.0,0.08860708923341547,0,0,1,6,2.5,7.5,7.500000000000001,7.500000000000001,Hidalgo
735_COVID+Hidalgo,3.0,3.0,3.0,3.0,7.0,0.0,0.14477278380879371,0,0,1,5,2.5,7.5,7.500000000000001,7.500000000000001,Hidalgo
736_COVID+Hidalgo,3.0,3.0,4.0,3.0,9.5,0.11804240406409491,0.08860708923341547,0,0,8,18,2.5,7.5,7.500000000000001,9.5,Hidalgo
737_COVID+Hidalgo,3.0,2.0,3.0,1.0,11.0,0.13513873852271524,0.08860708923341547,0,0,4,9,2.5,7.5,5.5,7.250000000000001,Hidalgo
738_COVID+Hidalgo,3.0,4.0,4.0,3.0,8.5,0.2356372659508717,0.09525883031145749,0,0,7,12,2.5,7.5,9.5,9.75,Hidalgo
739_COVID+Hidalgo,3.0,3.0,3.0,3.0,8.0,0.13513873852271524,0.10191057138949952,4,0,4,6,7.0,21.0,21.000000000000004,21.000000000000004,Hidalgo
73_COVID+Baja+California,3.0,3.0,2.0,2.0,14.0,0.09868862321733927,0.18975065585191717,1,0,7,13,7.0,21.0,21.000000000000004,15.400000000000002,Baja_California
740_COVID+Hidalgo,3.0,3.0,4.0,3.0,7.0,0.10378270207699092,0.09531510295749379,4,0,3,8,7.0,21.0,21.000000000000004,26.6,Hidalgo
741_COVID+Hidalgo,3.0,2.0,2.0,2.0,9.0,0.09868862321733927,0.08860708923341547,0,0,3,9,2.5,7.5,5.5,5.25,Hidalgo
742_COVID+Hidalgo,3.0,3.0,3.0,3.0,8.0,0.0,0.09162152755674402,0,0,7,8,2.5,7.5,7.500000000000001,7.500000000000001,Hidalgo
743_COVID+Hidalgo,3.0,3.0,3.0,4.0,8.0,0.13513873852271524,0.10697203027950959,0,0,9,11,2.5,7.5,7.500000000000001,7.500000000000001,Hidalgo
744_COVID+Hidalgo,3.0,3.0,3.0,3.0,7.0,0.0,0.08860708923341547,0,0,4,4,2.5,7.5,7.500000000000001,7.500000000000001,Hidalgo
745_COVID+Hidalgo,3.0,3.0,4.0,2.0,9.0,0.09868862321733927,0.08860708923341547,10,0,10,12,7.0,21.0,21.000000000000004,26.6,Hidalgo
746_COVID+Hidalgo,3.0,2.0,3.0,1.0,12.0,0.1009460696054746,0.0,1,0,5,2,7.0,21.0,15.400000000000002,20.300000000000004,Hidalgo
747_COVID+Hidalgo,3.0,3.0,3.0,3.0,8.0,0.09868862321733927,0.08860708923341547,0,0,5,9,2.5,7.5,7.500000000000001,7.500000000000001,Hidalgo
748_COVID+Hidalgo,3.0,2.0,2.0,2.0,9.0,0.0,0.08860708923341547,0,0,2,3,2.5,7.5,5.5,5.25,Hidalgo
749_COVID+Hidalgo,3.0,3.0,4.0,4.0,7.0,0.13513873852271524,0.08860708923341547,0,0,6,10,2.5,7.5,7.500000000000001,9.5,Hidalgo
74_COVID+Baja+California,3.0,4.0,4.0,3.0,12.5,0.23382736174005453,0.15576462348795667,1,0,19,28,7.0,21.0,26.6,27.300000000000004,Baja_California
750_COVID+Hidalgo,3.0,2.0,1.0,1.0,11.0,0.09868862321733927,0.08860708923341547,0,0,2,12,2.5,7.5,5.5,3.25,Hidalgo
751_COVID+Hidalgo,3.0,3.0,3.0,3.0,7.5,0.09868862321733927,0.10444130083450456,0,0,10,9,2.5,7.5,7.500000000000001,7.500000000000001,Hidalgo
752_COVID+Hidalgo,3.0,4.0,3.0,2.0,11.5,0.13513873852271524,0.08860708923341547,5,0,8,14,7.0,21.0,26.6,21.700000000000003,Hidalgo
753_COVID+Hidalgo,3.0,4.0,4.0,2.0,10.0,0.0,0.09463596588007256,0,0,3,8,2.5,7.5,9.5,9.75,Hidalgo
754_COVID+Hidalgo,3.0,4.0,3.0,2.0,9.0,0.13513873852271524,0.08046110995238946,4,0,7,8,7.0,21.0,26.6,21.700000000000003,Hidalgo
755_COVID+Hidalgo,3.0,3.0,3.0,4.0,10.5,0.13513873852271524,0.08860708923341547,0,0,8,11,2.5,7.5,7.500000000000001,7.500000000000001,Hidalgo
756_COVID+Hidalgo,3.0,3.0,3.0,4.0,8.5,0.10428447887709832,0.08860708923341547,0,0,7,15,2.5,7.5,7.500000000000001,7.500000000000001,Hidalgo
757_COVID+Hidalgo,3.0,3.0,3.0,3.0,7.0,0.0,0.08860708923341547,0,0,1,5,2.5,7.5,7.500000000000001,7.500000000000001,Hidalgo
758_COVID+Hidalgo,2.0,1.0,1.0,1.0,12.5,0.0973440501289771,0.08860708923341547,3,0,2,7,7.0,14.0,8.400000000000002,7.700000000000001,Hidalgo
759_COVID+Hidalgo,2.0,2.0,3.0,3.0,13.0,0.0,0.08860708923341547,1,0,1,4,7.0,14.0,14.0,19.6,Hidalgo
75_COVID+Baja+California,3.0,3.0,3.0,2.0,14.0,0.23382736174005453,0.12056888333170633,0,0,4,12,2.5,7.5,7.500000000000001,7.500000000000001,Baja_California
760_COVID+Hidalgo,2.0,1.0,1.0,1.0,9.0,0.13513873852271524,0.08860708923341547,3,0,4,8,7.0,14.0,8.400000000000002,7.700000000000001,Hidalgo
761_COVID+Hidalgo,2.0,3.0,2.0,1.0,10.0,0.13513873852271524,0.0,0,0,5,9,2.5,5.0,7.000000000000001,5.25,Hidalgo
762_COVID+Hidalgo,2.0,2.0,1.0,1.0,11.5,0.04934431160866964,0.08860708923341547,0,0,3,9,2.5,5.0,5.0,3.0000000000000004,Hidalgo
763_COVID+Hidalgo,2.0,1.0,1.0,1.0,9.5,0.0,0.0,0,0,1,2,2.5,5.0,3.0000000000000004,2.75,Hidalgo
764_COVID+Hidalgo,2.0,2.0,3.0,3.0,10.0,0.0,0.08860708923341547,0,0,1,4,2.5,5.0,5.0,7.000000000000001,Hidalgo
765_COVID+Hidalgo,2.0,3.0,2.0,2.0,11.5,0.11804240406409491,0.08453409959290246,0,0,1,7,2.5,5.0,7.000000000000001,5.25,Hidalgo
766_COVID+Hidalgo,2.0,3.0,2.0,2.0,9.0,0.04934431160866964,0.0,0,0,1,6,2.5,5.0,7.000000000000001,5.25,Hidalgo
767_COVID+Hidalgo,1.0,1.0,1.0,1.0,10.0,0.10762288814872205,0.08860708923341547,7,2,3,10,10.0,10.0,10.0,10.0,Hidalgo
768_COVID+Hidalgo,1.0,1.0,1.0,1.0,11.0,0.13513873852271524,0.08860708923341547,7,0,3,8,7.0,7.0,7.0,7.0,Hidalgo
769_COVID+Hidalgo,1.0,1.0,1.0,1.0,10.0,0.10762288814872205,0.08046110995238946,1,0,2,6,7.0,7.0,7.0,7.0,Hidalgo
76_COVID+Baja+California,3.0,3.0,3.0,2.0,10.5,0.16310351517951754,0.16610296202034638,1,0,5,21,7.0,21.0,21.000000000000004,21.000000000000004,Baja_California
770_COVID+Hidalgo,1.0,1.0,1.0,1.0,11.0,0.09981734641140694,0.08860708923341547,1,0,2,11,7.0,7.0,7.0,7.0,Hidalgo
771_COVID+Hidalgo,1.0,1.0,1.0,1.0,9.0,0.11006301565364303,0.04023055497619473,5,2,2,9,10.0,10.0,10.0,10.0,Hidalgo
772_COVID+Hidalgo,1.0,1.0,1.0,1.0,11.0,0.13513873852271524,0.08860708923341547,8,12,3,8,10.0,10.0,10.0,10.0,Hidalgo
773_COVID+Hidalgo,1.0,1.0,1.0,2.0,7.0,0.13513873852271524,0.08860708923341547,4,0,6,7,7.0,7.0,7.0,7.0,Hidalgo
774_COVID+Hidalgo,1.0,1.0,1.0,1.0,12.0,0.0,0.08860708923341547,0,0,3,4,2.5,2.5,2.5,2.5,Hidalgo
775_COVID+Hidalgo,1.0,3.0,3.0,3.0,12.0,0.13513873852271524,0.08860708923341547,10,0,12,14,7.0,7.0,18.200000000000003,19.6,Hidalgo
776_COVID+Hidalgo,1.0,1.0,1.0,2.0,10.0,0.13513873852271524,0.0,2,2,3,4,10.0,10.0,10.0,10.0,Hidalgo
777_COVID+Hidalgo,1.0,1.0,1.0,1.0,11.0,0.13513873852271524,0.08860708923341547,3,0,7,11,7.0,7.0,7.0,7.0,Hidalgo
778_COVID+Hidalgo,1.0,1.0,3.0,4.0,10.0,0.13513873852271524,0.08860708923341547,11,0,5,11,7.0,7.0,7.0,18.200000000000003,Hidalgo
779_COVID+Hidalgo,1.0,1.0,1.0,3.0,11.0,0.0,0.08860708923341547,5,1,1,7,10.0,10.0,10.0,10.0,Hidalgo
77_COVID+Baja+California,3.0,3.0,2.0,2.0,13.0,0.23382736174005453,0.10191057138949952,2,0,6,22,7.0,21.0,21.000000000000004,15.400000000000002,Baja_California
780_COVID+Hidalgo,1.0,1.0,1.0,3.0,8.0,0.10762288814872205,0.08860708923341547,2,0,5,8,7.0,7.0,7.0,7.0,Hidalgo
781_COVID+Jalisco,4.0,3.0,3.0,4.0,6.0,0.13513873852271524,0.1964023969299592,0,0,8,14,2.5,10.0,8.0,7.750000000000002,Jalisco
782_COVID+Jalisco,4.0,4.0,3.0,2.0,5.5,0.10762288814872205,0.09525883031145749,0,0,5,8,2.5,10.0,10.0,8.0,Jalisco
783_COVID+Jalisco,4.0,3.0,2.0,2.0,10.0,0.2275184071416958,0.14477278380879371,4,0,9,15,7.0,28.0,22.400000000000002,16.1,Jalisco
784_COVID+Jalisco,4.0,3.0,3.0,4.0,6.0,0.13513873852271524,0.19557911951292506,0,0,8,14,2.5,10.0,8.0,7.750000000000002,Jalisco
785_COVID+Jalisco,4.0,4.0,3.0,2.0,8.0,0.13513873852271524,0.16675646316711965,0,0,2,8,2.5,10.0,10.0,8.0,Jalisco
786_COVID+Jalisco,4.0,3.0,3.0,3.0,6.0,0.13513873852271524,0.1972256743469933,0,0,4,8,2.5,10.0,8.0,7.750000000000002,Jalisco
787_COVID+Jalisco,4.0,3.0,2.0,1.0,8.0,0.09553414591815992,0.09196109609545464,0,0,4,9,2.5,10.0,8.0,5.750000000000001,Jalisco
788_COVID+Jalisco,4.0,3.0,3.0,3.0,5.0,0.09981734641140694,0.12587240704415165,0,0,1,10,2.5,10.0,8.0,7.750000000000002,Jalisco
789_COVID+Jalisco,4.0,4.0,3.0,3.0,7.0,0.13513873852271524,0.16675646316711965,0,0,8,10,2.5,10.0,10.0,8.0,Jalisco
78_COVID+Baja+California,3.0,4.0,4.0,3.0,12.0,0.2707264033282396,0.13686424672331463,1,0,19,33,7.0,21.0,26.6,27.300000000000004,Baja_California
790_COVID+Jalisco,3.0,3.0,3.0,4.0,10.0,0.09237966861898057,0.08860708923341547,0,0,3,8,2.5,7.5,7.500000000000001,7.500000000000001,Jalisco
791_COVID+Jalisco,3.0,3.0,4.0,3.0,6.0,0.13513873852271524,0.18392219219090927,0,0,6,11,2.5,7.5,7.500000000000001,9.5,Jalisco
792_COVID+Jalisco,3.0,4.0,4.0,3.0,7.0,0.09868862321733927,0.10191057138949952,1,0,9,11,7.0,21.0,26.6,27.300000000000004,Jalisco
793_COVID+Jalisco,3.0,3.0,3.0,4.0,8.5,0.13513873852271524,0.18897540042740701,0,0,7,11,2.5,7.5,7.500000000000001,7.500000000000001,Jalisco
794_COVID+Jalisco,3.0,3.0,3.0,3.0,6.0,0.10762288814872205,0.09531510295749379,0,0,4,9,2.5,7.5,7.500000000000001,7.500000000000001,Jalisco
795_COVID+Jalisco,3.0,3.0,3.0,3.0,6.0,0.13513873852271524,0.10191057138949952,0,0,3,4,2.5,7.5,7.500000000000001,7.500000000000001,Jalisco
796_COVID+Jalisco,3.0,4.0,4.0,2.0,9.0,0.09666286911222759,0.10191057138949952,0,0,10,12,2.5,7.5,9.5,9.75,Jalisco
797_COVID+Jalisco,3.0,3.0,4.0,3.0,6.5,0.09868862321733927,0.10191057138949952,1,0,4,10,7.0,21.0,21.000000000000004,26.6,Jalisco
798_COVID+Jalisco,3.0,3.0,3.0,3.0,8.0,0.13513873852271524,0.10191057138949952,0,0,8,13,2.5,7.5,7.500000000000001,7.500000000000001,Jalisco
799_COVID+Jalisco,3.0,4.0,3.0,2.0,8.0,0.13513873852271524,0.08860708923341547,14,0,12,11,7.0,21.0,26.6,21.700000000000003,Jalisco
79_COVID+Baja+California,3.0,3.0,3.0,2.0,17.0,0.3262070303590351,0.08860708923341547,8,0,11,27,7.0,21.0,21.000000000000004,21.000000000000004,Baja_California
7_COVID+Aguascalientes,3.0,3.0,3.0,3.0,7.0,0.09981734641140694,0.10191057138949952,0,0,6,10,2.5,7.5,7.500000000000001,7.500000000000001,Aguascalientes
800_COVID+Jalisco,3.0,3.0,4.0,3.0,6.0,0.09868862321733927,0.18392219219090927,0,0,6,13,2.5,7.5,7.500000000000001,9.5,Jalisco
801_COVID+Jalisco,3.0,3.0,3.0,4.0,8.0,0.10762288814872205,0.09861283717349666,0,0,8,10,2.5,7.5,7.500000000000001,7.500000000000001,Jalisco
802_COVID+Jalisco,3.0,3.0,3.0,3.0,5.0,0.13513873852271524,0.14477278380879371,0,0,2,8,2.5,7.5,7.500000000000001,7.500000000000001,Jalisco
803_COVID+Jalisco,3.0,3.0,3.0,3.0,6.0,0.0,0.10191057138949952,1,0,3,10,7.0,21.0,21.000000000000004,21.000000000000004,Jalisco
804_COVID+Jalisco,3.0,3.0,3.0,3.0,8.0,0.10762288814872205,0.10697203027950959,0,0,15,18,2.5,7.5,7.500000000000001,7.500000000000001,Jalisco
805_COVID+Jalisco,3.0,3.0,3.0,4.0,7.0,0.09868862321733927,0.10191057138949952,0,0,7,7,2.5,7.5,7.500000000000001,7.500000000000001,Jalisco
806_COVID+Jalisco,3.0,4.0,4.0,2.0,8.0,0.09868862321733927,0.08860708923341547,0,0,5,16,2.5,7.5,9.5,9.75,Jalisco
807_COVID+Jalisco,3.0,3.0,3.0,3.0,7.5,0.13513873852271524,0.08860708923341547,0,0,4,11,2.5,7.5,7.500000000000001,7.500000000000001,Jalisco
808_COVID+Jalisco,3.0,2.0,2.0,2.0,8.0,0.2211981597471256,0.10191057138949952,5,0,6,12,7.0,21.0,15.400000000000002,14.700000000000001,Jalisco
809_COVID+Jalisco,3.0,2.0,2.0,2.0,8.0,0.10762288814872205,0.10191057138949952,2,0,5,11,7.0,21.0,15.400000000000002,14.700000000000001,Jalisco
80_COVID+Baja+California,3.0,2.0,2.0,2.0,12.5,0.2427616266714373,0.08860708923341547,0,0,6,20,2.5,7.5,5.5,5.25,Baja_California
810_COVID+Jalisco,3.0,2.0,2.0,2.0,8.5,0.13513873852271524,0.08860708923341547,0,0,1,11,2.5,7.5,5.5,5.25,Jalisco
811_COVID+Jalisco,3.0,3.0,3.0,3.0,6.0,0.1009460696054746,0.10191057138949952,0,0,2,5,2.5,7.5,7.500000000000001,7.500000000000001,Jalisco
812_COVID+Jalisco,3.0,3.0,3.0,3.0,7.0,0.13513873852271524,0.09463596588007256,0,0,3,10,2.5,7.5,7.500000000000001,7.500000000000001,Jalisco
813_COVID+Jalisco,3.0,3.0,4.0,3.0,8.0,0.09237966861898057,0.09531510295749379,0,0,8,8,2.5,7.5,7.500000000000001,9.5,Jalisco
814_COVID+Jalisco,2.0,1.0,2.0,1.0,8.0,0.11691368087002726,0.08860708923341547,0,0,2,7,2.5,5.0,3.0000000000000004,4.75,Jalisco
815_COVID+Jalisco,2.0,2.0,1.0,1.0,8.0,0.10762288814872205,0.08860708923341547,0,0,2,10,2.5,5.0,5.0,3.0000000000000004,Jalisco
816_COVID+Jalisco,2.0,2.0,2.0,1.0,9.0,0.09868862321733927,0.08860708923341547,3,0,5,11,7.0,14.0,14.0,14.0,Jalisco
817_COVID+Jalisco,2.0,1.0,1.0,1.0,7.0,0.11691368087002726,0.08860708923341547,0,0,4,7,2.5,5.0,3.0000000000000004,2.75,Jalisco
818_COVID+Jalisco,2.0,1.0,1.0,1.0,11.0,0.13513873852271524,0.10697203027950959,1,0,5,15,7.0,14.0,8.400000000000002,7.700000000000001,Jalisco
819_COVID+Jalisco,2.0,1.0,2.0,1.0,11.0,0.0,0.08860708923341547,0,0,2,6,2.5,5.0,3.0000000000000004,4.75,Jalisco
81_COVID+Baja+California,3.0,2.0,2.0,2.0,14.0,0.33761006381704545,0.09531510295749379,2,2,9,26,10.0,30.0,22.0,21.0,Baja_California
820_COVID+Jalisco,2.0,2.0,2.0,1.0,9.5,0.13513873852271524,0.08860708923341547,1,0,1,6,7.0,14.0,14.0,14.0,Jalisco
821_COVID+Jalisco,2.0,2.0,1.0,1.0,9.5,0.0,0.08860708923341547,0,0,3,8,2.5,5.0,5.0,3.0000000000000004,Jalisco
822_COVID+Jalisco,2.0,1.0,1.0,1.0,9.0,0.0,0.09463596588007256,7,0,2,4,7.0,14.0,8.400000000000002,7.700000000000001,Jalisco
823_COVID+Jalisco,2.0,2.0,1.0,1.0,8.0,0.0,0.0,3,0,0,7,7.0,14.0,14.0,8.400000000000002,Jalisco
824_COVID+Jalisco,1.0,1.0,1.0,1.0,10.0,0.0,0.08860708923341547,3,0,4,8,7.0,7.0,7.0,7.0,Jalisco
825_COVID+Jalisco,1.0,1.0,2.0,2.0,7.0,0.13513873852271524,0.09531510295749379,2,0,5,15,7.0,7.0,7.0,12.6,Jalisco
826_COVID+Jalisco,1.0,1.0,1.0,1.0,9.0,0.13513873852271524,0.14477278380879371,2,0,8,11,7.0,7.0,7.0,7.0,Jalisco
827_COVID+Jalisco,1.0,2.0,1.0,1.0,11.0,0.04934431160866964,0.12334167759914662,0,0,5,6,2.5,2.5,4.5,2.75,Jalisco
828_COVID+Jalisco,1.0,1.0,1.0,4.0,10.0,0.11340142492526675,0.14477278380879371,8,0,8,13,7.0,7.0,7.0,7.0,Jalisco
829_COVID+Jalisco,1.0,1.0,1.0,1.0,10.0,0.13513873852271524,0.10697203027950959,0,0,4,2,2.5,2.5,2.5,2.5,Jalisco
82_COVID+Baja+California,3.0,3.0,2.0,3.0,9.0,0.23864153968633156,0.16906819918580493,1,0,3,23,7.0,21.0,21.000000000000004,15.400000000000002,Baja_California
830_COVID+Jalisco,1.0,1.0,1.0,4.0,7.0,0.10762288814872205,0.10191057138949952,2,0,5,15,7.0,7.0,7.0,7.0,Jalisco
831_COVID+Jalisco,1.0,1.0,1.0,1.0,12.0,0.0,0.08860708923341547,0,0,3,6,2.5,2.5,2.5,2.5,Jalisco
832_COVID+Jalisco,1.0,1.0,1.0,3.0,9.0,0.09868862321733927,0.08860708923341547,5,0,1,10,7.0,7.0,7.0,7.0,Jalisco
833_COVID+Jalisco,1.0,1.0,3.0,3.0,7.0,0.1012356626471651,0.08860708923341547,19,0,6,12,7.0,7.0,7.0,18.200000000000003,Jalisco
834_COVID+Jalisco,1.0,1.0,1.0,3.0,7.0,0.23892144059970616,0.0,3,1,5,10,10.0,10.0,10.0,10.0,Jalisco
835_COVID+Jalisco,1.0,3.0,4.0,2.0,8.0,0.13513873852271524,0.08860708923341547,4,0,17,7,7.0,7.0,18.200000000000003,25.2,Jalisco
836_COVID+Jalisco,1.0,1.0,1.0,1.0,7.5,0.09553414591815992,0.10191057138949952,0,0,4,9,2.5,2.5,2.5,2.5,Jalisco
837_COVID+Jalisco,1.0,1.0,1.0,3.0,9.0,0.0,0.09525883031145749,3,0,2,1,7.0,7.0,7.0,7.0,Jalisco
838_COVID+Jalisco,1.0,2.0,1.0,1.0,10.5,0.11691368087002726,0.08860708923341547,0,0,4,6,2.5,2.5,4.5,2.75,Jalisco
839_COVID+Jalisco,1.0,1.0,3.0,3.0,11.0,0.13513873852271524,0.22113123735560916,8,0,13,12,7.0,7.0,7.0,18.200000000000003,Jalisco
83_COVID+Baja+California,3.0,3.0,3.0,4.0,11.5,0.23382736174005453,0.10697203027950959,0,0,17,21,2.5,7.5,7.500000000000001,7.500000000000001,Baja_California
840_COVID+Jalisco,1.0,1.0,1.0,3.0,8.0,0.23818430538069751,0.08860708923341547,1,2,5,11,10.0,10.0,10.0,10.0,Jalisco
841_COVID+Mexico,4.0,4.0,4.0,3.0,13.0,0.09868862321733927,0.17577621290988327,0,0,9,9,2.5,10.0,10.0,10.0,Mexico
842_COVID+Mexico,4.0,3.0,3.0,3.0,10.0,0.13513873852271524,0.2152048492117789,0,0,8,10,2.5,10.0,8.0,7.750000000000002,Mexico
843_COVID+Mexico,4.0,4.0,3.0,3.0,8.0,0.13513873852271524,0.09463596588007256,0,0,5,10,2.5,10.0,10.0,8.0,Mexico
844_COVID+Mexico,4.0,4.0,3.0,3.0,12.0,0.0,0.19051766062291497,0,0,1,3,2.5,10.0,10.0,8.0,Mexico
845_COVID+Mexico,4.0,4.0,3.0,3.0,8.0,0.23382736174005453,0.09827326863478604,1,0,8,9,7.0,28.0,28.0,22.400000000000002,Mexico
846_COVID+Mexico,4.0,4.0,4.0,3.0,9.0,0.19106829183631985,0.2333798730422092,0,0,4,13,2.5,10.0,10.0,10.0,Mexico
847_COVID+Mexico,4.0,4.0,3.0,3.0,11.0,0.13513873852271524,0.14477278380879371,0,0,7,12,2.5,10.0,10.0,8.0,Mexico
848_COVID+Mexico,4.0,4.0,4.0,3.0,10.0,0.23382736174005453,0.1679123311764623,0,0,7,14,2.5,10.0,10.0,10.0,Mexico
849_COVID+Mexico,4.0,4.0,4.0,3.0,7.0,0.13513873852271524,0.14477278380879371,0,0,6,10,2.5,10.0,10.0,10.0,Mexico
84_COVID+Baja+California,3.0,3.0,2.0,3.0,10.0,0.22269349603042327,0.20286125491734694,2,0,5,22,7.0,21.0,21.000000000000004,15.400000000000002,Baja_California
850_COVID+Mexico,4.0,4.0,4.0,3.0,15.0,0.23637440116988034,0.17242220604784408,0,0,13,19,2.5,10.0,10.0,10.0,Mexico
851_COVID+Mexico,4.0,3.0,3.0,3.0,11.0,0.04618983430949029,0.15576462348795667,0,0,6,6,2.5,10.0,8.0,7.750000000000002,Mexico
852_COVID+Mexico,3.0,3.0,3.0,3.0,9.0,0.13513873852271524,0.21835844308816887,0,0,4,13,2.5,7.5,7.500000000000001,7.500000000000001,Mexico
853_COVID+Mexico,3.0,3.0,3.0,2.0,15.0,0.13513873852271524,0.1569204914972993,0,0,6,10,2.5,7.5,7.500000000000001,7.500000000000001,Mexico
854_COVID+Mexico,3.0,3.0,3.0,2.0,11.0,0.2275184071416958,0.08860708923341547,10,0,8,9,7.0,21.0,21.000000000000004,21.000000000000004,Mexico
855_COVID+Mexico,3.0,2.0,2.0,1.0,9.0,0.04934431160866964,0.12587240704415165,5,0,1,6,7.0,21.0,15.400000000000002,14.700000000000001,Mexico
856_COVID+Mexico,3.0,3.0,4.0,4.0,13.0,0.1707251249443883,0.15576462348795667,0,0,13,13,2.5,7.5,7.500000000000001,9.5,Mexico
857_COVID+Mexico,3.0,3.0,2.0,1.0,10.0,0.13513873852271524,0.14477278380879371,38,0,8,11,7.0,21.0,21.000000000000004,15.400000000000002,Mexico
858_COVID+Mexico,3.0,3.0,2.0,1.0,10.0,0.13513873852271524,0.08860708923341547,5,0,3,6,7.0,21.0,21.000000000000004,15.400000000000002,Mexico
859_COVID+Mexico,3.0,3.0,3.0,2.0,12.0,0.13513873852271524,0.08860708923341547,11,0,12,12,7.0,21.0,21.000000000000004,21.000000000000004,Mexico
